none,22.001
none,26.001
none,26.002
none,30.001
none,30.002
none,34.001
none,34.002
none,38.001
none,38.002
none,42.001
none,42.002
none,46.001
none,46.002
none,50.001
none,50.002
none,54.001
none,54.002
none,58.001
none,58.002
none,62.001
none,62.002
none,66.001
none,66.002
none,70.001
none,70.002
none,74.001
none,74.002
none,78.001
none,78.002
none,82.001
none,82.002
none,86.001
none,86.002
none,90.001
none,94.001
none,98.001
none,102.001
none,106.001
none,106.002
none,110.001
none,110.002
none,114.001
none,114.002
none,118.001
none,118.002
none,122.001
none,122.002
none,126.001
none,126.002
none,130.001
none,130.002
none,134.001
none,134.002
none,138.001
none,138.002
none,142.001
none,142.002
none,146.001
none,146.002
menusuk,150.001
berdiri,150.002
menusuk,154.001
berdiri,154.002
menusuk,158.001
berdiri,158.002
menusuk,162.001
berdiri,162.002
menusuk,166.001
berdiri,166.002
menusuk,170.001
berdiri,170.002
menusuk,174.001
berdiri,174.002
berdiri,178.001
menusuk,178.002
menusuk,182.001
berdiri,182.002
menusuk,186.001
berdiri,186.002
menusuk,190.001
berdiri,190.002
menusuk,194.001
berdiri,194.002
menusuk,198.001
berdiri,198.002
menusuk,202.001
berdiri,202.002
menusuk,206.001
berdiri,206.002
menusuk,210.001
berdiri,210.002
menusuk,214.001
berdiri,214.002
menusuk,218.001
berdiri,218.002
menusuk,222.001
berdiri,222.002
menusuk,226.001
berdiri,226.002
menusuk,230.001
berdiri,230.002
menusuk,234.001
berdiri,234.002
menusuk,238.001
berdiri,238.002
menusuk,242.001
berdiri,242.002
menusuk,246.001
berdiri,246.002
menusuk,250.001
berdiri,250.002
menusuk,254.001
berdiri,254.002
menusuk,258.001
berdiri,258.002
menusuk,262.001
berdiri,262.002
menusuk,266.001
berdiri,266.002
menusuk,270.001
berdiri,270.002
menusuk,274.001
berdiri,274.002
menusuk,278.001
berdiri,278.002
menusuk,282.001
berdiri,282.002
menusuk,286.001
berdiri,286.002
menusuk,290.001
berdiri,290.002
menusuk,294.001
berdiri,294.002
menusuk,298.001
berdiri,298.002
menusuk,302.001
berdiri,302.002
menusuk,306.001
berdiri,306.002
none,310.001
berdiri,310.002
none,314.001
berdiri,314.002
none,318.001
berdiri,318.002
none,322.001
berdiri,322.002
berdiri,326.001
none,326.002
none,330.001
berdiri,330.002
berdiri,334.001
none,334.002
menusuk,338.001
berdiri,338.002
menusuk,342.001
berdiri,342.002
menusuk,346.001
berdiri,346.002
menusuk,350.001
berdiri,350.002
menusuk,354.001
berdiri,354.002
menusuk,358.001
berdiri,358.002
menusuk,362.001
berdiri,362.002
berdiri,366.001
menusuk,366.002
menusuk,370.001
berdiri,370.002
menusuk,374.001
berdiri,374.002
menusuk,378.001
berdiri,378.002
menusuk,382.001
berdiri,382.002
menusuk,386.001
berdiri,386.002
menusuk,390.001
berdiri,390.002
menusuk,394.001
berdiri,394.002
menusuk,398.001
berdiri,398.002
menusuk,402.001
berdiri,402.002
menusuk,406.001
berdiri,406.002
menusuk,410.001
berdiri,410.002
menusuk,414.001
berdiri,414.002
menusuk,418.001
berdiri,418.002
berdiri,422.001
menusuk,422.002
menusuk,426.001
berdiri,426.002
menusuk,430.001
berdiri,430.002
menusuk,434.001
berdiri,434.002
menusuk,438.001
berdiri,438.002
menusuk,442.001
berdiri,442.002
menusuk,446.001
berdiri,446.002
menusuk,450.001
berdiri,450.002
menusuk,454.001
berdiri,454.002
menusuk,458.001
berdiri,458.002
menusuk,462.001
berdiri,462.002
menusuk,466.001
berdiri,466.002
menusuk,470.001
berdiri,470.002
menusuk,474.001
berdiri,474.002
menusuk,478.001
berdiri,478.002
menusuk,482.001
berdiri,482.002
menusuk,486.001
berdiri,486.002
none,490.001
berdiri,490.002
none,494.001
berdiri,494.002
berdiri,498.001
none,498.002
berdiri,502.001
berdiri,506.001
none,506.002
berdiri,510.001
none,510.002
berdiri,514.001
menusuk,514.002
berdiri,518.001
menusuk,518.002
