none,2.001
none,6.001
none,10.001
none,14.001
none,18.001
none,22.001
none,26.001
none,30.001
none,34.001
none,38.001
none,38.002
none,42.001
none,42.002
none,46.001
none,46.002
none,50.001
none,50.002
none,54.001
none,54.002
none,58.001
none,58.002
none,62.001
none,62.002
none,66.001
none,66.002
none,70.001
none,70.002
none,74.001
none,78.001
none,78.002
none,82.001
none,82.002
none,86.001
none,86.002
none,90.001
none,90.002
none,94.001
none,94.002
none,98.001
none,102.001
none,102.002
none,106.001
none,106.002
none,110.001
none,110.002
none,114.001
none,114.002
none,118.001
none,118.002
none,122.001
none,122.002
none,126.001
none,126.002
menusuk,130.001
berdiri,130.002
menusuk,134.001
berdiri,134.002
menusuk,138.001
berdiri,138.002
menusuk,142.001
berdiri,142.002
menusuk,146.001
berdiri,146.002
menusuk,150.001
berdiri,150.002
menusuk,154.001
berdiri,154.002
menusuk,158.001
berdiri,158.002
menusuk,162.001
berdiri,162.002
menusuk,166.001
berdiri,166.002
menusuk,170.001
berdiri,170.002
menusuk,174.001
berdiri,174.002
menusuk,178.001
berdiri,178.002
menusuk,182.001
berdiri,182.002
menusuk,186.001
berdiri,186.002
berdiri,190.001
menusuk,190.002
menusuk,194.001
berdiri,194.002
menusuk,198.001
berdiri,198.002
berdiri,202.001
menusuk,202.002
menusuk,206.001
berdiri,206.002
menusuk,210.001
berdiri,210.002
menusuk,214.001
berdiri,214.002
menusuk,218.001
berdiri,218.002
menusuk,222.001
berdiri,222.002
menusuk,226.001
berdiri,226.002
menusuk,230.001
berdiri,230.002
menusuk,234.001
berdiri,234.002
menusuk,238.001
berdiri,238.002
berdiri,242.001
menusuk,242.002
menusuk,246.001
berdiri,246.002
menusuk,250.001
berdiri,250.002
menusuk,254.001
berdiri,254.002
menusuk,258.001
berdiri,258.002
menusuk,262.001
berdiri,262.002
menusuk,266.001
berdiri,266.002
menusuk,270.001
berdiri,270.002
menusuk,274.001
berdiri,274.002
menusuk,278.001
berdiri,278.002
menusuk,282.001
berdiri,282.002
berdiri,286.001
menusuk,286.002
menusuk,290.001
berdiri,290.002
berdiri,294.001
menusuk,294.002
menusuk,298.001
berdiri,298.002
berdiri,302.001
menusuk,302.002
menusuk,306.001
berdiri,306.002
berdiri,310.001
menusuk,310.002
none,314.001
berdiri,314.002
none,318.001
berdiri,318.002
none,322.001
berdiri,322.002
none,326.001
berdiri,326.002
none,330.001
berdiri,330.002
none,334.001
berdiri,334.002
none,338.001
berdiri,338.002
none,342.001
berdiri,342.002
none,346.001
berdiri,346.002
menusuk,350.001
berdiri,350.002
menusuk,354.001
berdiri,354.002
menusuk,358.001
berdiri,358.002
berdiri,362.001
berdiri,366.001
menusuk,366.002
menusuk,370.001
berdiri,370.002
menusuk,374.001
berdiri,374.002
berdiri,378.001
menusuk,382.001
berdiri,382.002
berdiri,386.001
berdiri,390.001
menusuk,390.002
menusuk,394.001
berdiri,394.002
menusuk,398.001
berdiri,398.002
menusuk,402.001
berdiri,402.002
menusuk,406.001
berdiri,406.002
berdiri,410.001
menusuk,410.002
menusuk,414.001
berdiri,414.002
menusuk,418.001
berdiri,418.002
menusuk,422.001
berdiri,422.002
berdiri,426.001
menusuk,426.002
berdiri,430.001
menusuk,430.002
menusuk,434.001
berdiri,434.002
berdiri,438.001
menusuk,438.002
menusuk,442.001
berdiri,442.002
menusuk,446.001
berdiri,446.002
menusuk,450.001
menusuk,454.001
berdiri,454.002
menusuk,458.001
berdiri,458.002
menusuk,462.001
berdiri,462.002
menusuk,466.001
berdiri,466.002
berdiri,470.001
menusuk,470.002
menusuk,474.001
berdiri,474.002
menusuk,478.001
berdiri,478.002
menusuk,482.001
berdiri,482.002
menusuk,486.001
berdiri,486.002
none,490.001
berdiri,490.002
none,494.001
berdiri,494.002
none,498.001
none,502.001
none,506.001
none,510.001
berdiri,514.001
menusuk,518.001
menusuk,522.001
menusuk,538.001
menusuk,542.001
berdiri,542.002
menusuk,546.001
berdiri,550.001
menusuk,550.002
menusuk,554.001
berdiri,554.002
berdiri,558.001
menusuk,558.002
menusuk,562.001
berdiri,562.002
menusuk,566.001
menusuk,570.001
berdiri,570.002
berdiri,574.001
menusuk,578.001
berdiri,578.002
menusuk,582.001
menusuk,586.001
menusuk,590.001
menusuk,594.001
menusuk,598.001
menusuk,602.001
menusuk,606.001
menusuk,610.001
menusuk,614.001
menusuk,618.001
menusuk,622.001
menusuk,626.001
berdiri,626.002
menusuk,630.001
menusuk,634.001
berdiri,634.002
menusuk,638.001
berdiri,638.002
menusuk,642.001
menusuk,646.001
berdiri,646.002
menusuk,650.001
menusuk,654.001
menusuk,662.001
menusuk,666.001
berdiri,670.001
berdiri,674.001
berdiri,678.001
none,678.002
berdiri,682.001
none,682.002
berdiri,686.001
menusuk,690.001
berdiri,690.002
menusuk,694.001
berdiri,694.002
menusuk,698.001
berdiri,698.002
menusuk,702.001
berdiri,702.002
berdiri,706.001
menusuk,706.002
menusuk,710.001
berdiri,710.002
menusuk,714.001
berdiri,714.002
menusuk,718.001
berdiri,718.002
menusuk,722.001
berdiri,722.002
menusuk,726.001
berdiri,726.002
menusuk,730.001
berdiri,730.002
menusuk,734.001
berdiri,734.002
menusuk,738.001
berdiri,738.002
menusuk,742.001
berdiri,742.002
menusuk,746.001
berdiri,746.002
berdiri,750.001
menusuk,750.002
berdiri,754.001
menusuk,754.002
menusuk,758.001
berdiri,758.002
menusuk,762.001
berdiri,762.002
menusuk,766.001
berdiri,766.002
menusuk,770.001
berdiri,770.002
menusuk,774.001
berdiri,774.002
menusuk,778.001
berdiri,778.002
menusuk,782.001
berdiri,782.002
menusuk,786.001
berdiri,786.002
berdiri,790.001
menusuk,790.002
menusuk,794.001
berdiri,794.002
menusuk,798.001
berdiri,798.002
menusuk,802.001
berdiri,802.002
menusuk,806.001
berdiri,806.002
menusuk,810.001
berdiri,810.002
menusuk,814.001
berdiri,814.002
menusuk,818.001
berdiri,818.002
menusuk,822.001
berdiri,822.002
menusuk,826.001
berdiri,826.002
menusuk,830.001
berdiri,830.002
menusuk,834.001
berdiri,834.002
menusuk,838.001
berdiri,838.002
menusuk,842.001
berdiri,842.002
none,846.001
none,846.002
none,850.001
none,850.002
none,854.001
none,854.002
none,858.001
none,862.001
none,862.002
none,866.001
none,870.001
none,874.001
none,878.001
none,882.001
none,886.001
none,890.001
none,894.001
none,898.001
none,902.001
none,906.001
none,910.001
none,914.001
none,918.001
none,922.001
none,930.001
none,938.001
none,946.001
none,950.001
none,950.002
none,954.001
none,958.001
none,958.002
none,962.001
none,962.002
none,966.001
none,966.002
none,970.001
none,970.002
none,974.001
none,974.002
none,978.001
none,982.001
none,982.002
none,986.001
none,986.002
none,990.001
none,990.002
none,994.001
none,994.002
none,998.001
none,998.002
none,1002.001
none,1010.001
none,1010.002
none,1014.001
none,1018.001
none,1018.002
none,1022.001
none,1022.002
none,1026.001
none,1030.001
none,1030.002
none,1034.001
none,1038.001
none,1038.002
none,1042.001
none,1042.002
none,1046.001
none,1046.002
none,1050.001
none,1050.002
none,1054.001
none,1058.001
none,1058.002
none,1062.001
none,1062.002
none,1066.001
none,1066.002
none,1070.001
none,1070.002
none,1074.001
none,1074.002
none,1078.001
none,1082.001
none,1086.001
none,1090.001
none,1090.002
none,1094.001
none,1094.002
none,1098.001
none,1106.001
none,1110.001
none,1110.002
none,1114.001
none,1118.001
none,1122.001
none,1122.002
none,1126.001
none,1130.001
none,1134.001
none,1138.001
none,1138.002
none,1142.001
none,1142.002
none,1146.001
none,1146.002
none,1150.001
none,1150.002
none,1154.001
none,1154.002
none,1158.001
none,1158.002
none,1162.001
none,1162.002
none,1166.001
none,1166.002
none,1170.001
none,1170.002
none,1174.001
none,1174.002
none,1178.001
none,1178.002
none,1182.001
none,1182.002
none,1186.001
none,1186.002
none,1190.001
none,1190.002
none,1194.001
none,1194.002
none,1198.001
none,1202.001
none,1202.002
none,1206.001
none,1210.001
berdiri,1214.001
memukul,1214.002
berdiri,1218.001
memukul,1218.002
berdiri,1222.001
memukul,1222.002
berdiri,1226.001
memukul,1230.001
berdiri,1230.002
berdiri,1234.001
memukul,1234.002
berdiri,1238.001
berdiri,1242.001
berdiri,1246.001
memukul,1250.001
berdiri,1250.002
berdiri,1254.001
berdiri,1258.001
memukul,1262.001
berdiri,1262.002
berdiri,1266.001
memukul,1270.001
berdiri,1270.002
berdiri,1274.001
berdiri,1278.001
memukul,1282.001
berdiri,1282.002
berdiri,1286.001
memukul,1286.002
memukul,1290.001
berdiri,1290.002
memukul,1294.001
berdiri,1294.002
berdiri,1298.001
berdiri,1302.001
memukul,1302.002
berdiri,1306.001
memukul,1310.001
berdiri,1310.002
memukul,1314.001
berdiri,1314.002
memukul,1318.001
berdiri,1318.002
memukul,1322.001
berdiri,1322.002
berdiri,1326.001
memukul,1326.002
berdiri,1330.001
memukul,1334.001
berdiri,1334.002
memukul,1338.001
berdiri,1338.002
memukul,1342.001
memukul,1346.001
berdiri,1346.002
memukul,1350.001
berdiri,1350.002
memukul,1354.001
berdiri,1354.002
memukul,1358.001
berdiri,1358.002
memukul,1362.001
berdiri,1362.002
memukul,1366.001
berdiri,1366.002
berdiri,1370.001
berdiri,1374.001
berdiri,1378.001
memukul,1378.002
memukul,1382.001
berdiri,1382.002
berdiri,1386.001
memukul,1386.002
berdiri,1390.001
memukul,1390.002
memukul,1394.001
berdiri,1394.002
memukul,1398.001
berdiri,1398.002
none,1402.001
berdiri,1402.002
none,1406.001
berdiri,1406.002
memukul,1410.001
berdiri,1410.002
memukul,1414.001
berdiri,1414.002
memukul,1418.001
berdiri,1418.002
memukul,1422.001
berdiri,1422.002
memukul,1426.001
berdiri,1426.002
berdiri,1430.001
memukul,1430.002
berdiri,1434.001
memukul,1434.002
berdiri,1438.001
memukul,1438.002
berdiri,1442.001
memukul,1442.002
memukul,1446.001
berdiri,1446.002
berdiri,1450.001
memukul,1450.002
berdiri,1454.001
memukul,1454.002
berdiri,1458.001
memukul,1458.002
berdiri,1462.001
memukul,1462.002
berdiri,1466.001
memukul,1466.002
berdiri,1470.001
memukul,1470.002
berdiri,1474.001
memukul,1474.002
berdiri,1478.001
memukul,1478.002
berdiri,1482.001
memukul,1482.002
berdiri,1486.001
memukul,1486.002
berdiri,1490.001
memukul,1490.002
berdiri,1494.001
berdiri,1498.001
memukul,1498.002
berdiri,1502.001
memukul,1502.002
berdiri,1506.001
memukul,1506.002
berdiri,1510.001
memukul,1510.002
berdiri,1514.001
memukul,1514.002
berdiri,1518.001
memukul,1518.002
berdiri,1522.001
memukul,1522.002
berdiri,1526.001
memukul,1526.002
berdiri,1530.001
memukul,1530.002
berdiri,1534.001
memukul,1534.002
berdiri,1538.001
