berdiri,22.001
berdiri,22.002
berdiri,2.001
berjalan,6.001
none,10.001
none,14.001
none,18.001
membidik (l. panjang),22.001
membidik (l. pendek),22.002
memukul,26.001
menendang,26.002
menusuk,30.001
berdiri,30.002
berjalan,34.001
berjongkok,34.002
merayap,38.001
melempar,38.002
membidik (l. panjang),42.001
berjalan,42.001
membidik (l. pendek),42.002
berjalan,42.002
berjalan,46.001
menendang,46.002
menusuk,50.001
berdiri,50.002
berjalan,54.001
berjongkok,54.002
merayap,58.001
melempar,58.002
membidik (l. panjang),62.001
membidik (l. pendek),62.002
berjongkok,62.001
berjongkok,62.002
memukul,66.001
menendang,66.002
menusuk,70.001
berdiri,70.002
berjalan,74.001
berjongkok,74.002
merayap,78.001
melempar,78.002
membidik (l. panjang),82.001
membidik (l. pendek),82.002
memukul,86.001
menendang,86.002
menusuk,90.001
berdiri,90.002
berjalan,94.001
berjongkok,94.002
merayap,98.001
melempar,98.002
none,102.001
none,102.002
none,106.001
none,106.002
none,110.001
none,110.002
none,114.001
none,114.002
none,118.001
merayap,82.001
merayap,82.002
